region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other
Terrestrial ecotoxicity (TETP20) | Problem oriented approach: non baseline (CML, 1999) | TETP 20 (Huijbregts, 1999 & 2000)	2.27315932067	0.471189039601	0.413604873369	0	0	0	0	10.8231991675	1.47365877866	1.09156144375	0	0	0	0	0.77504835475	0.000165929459004	0.000349880273475	0	0	0	0	0.377912957536	0.0630699730334	0.0159199450506	0	0	0	0	34.7495001034	0.000726780810695	0.506992013623	0	0	0	0	7.50232498941	0.147674590229	0.145392399654	0	0	0	0
human toxicity (HTP100) | Problem oriented approach: non baseline (CML, 1999) | HTP 100 (Huijbregts, 1999 & 2000)	5024.35071058	492.171695994	411.788542806	0	0	0	0	20357.4991778	943.175040364	698.472930572	0	0	0	0	2871.68635286	0.391363449904	0.419678020016	0	0	0	0	1236.90174853	52.9032687591	13.8396957955	0	0	0	0	39148.3835904	0.657097490255	351.913813238	0	0	0	0	22686.239488	71.1778199712	78.3302292199	0	0	0	0
Freshwater aquatic ecotoxicity (FAETP100) | Problem oriented approach: non baseline (CML, 1999) | FAETP 100 (Huijbregts, 1999 & 2000)	138.583571715	12.7464241481	4.99605916295	0	0	0	0	1194.80155199	117.596895458	99.0541509569	0	0	0	0	84.491911204	0.00404664308892	0.0357488695798	0	0	0	0	47.0386963633	8.42739692988	2.11372003027	0	0	0	0	4530.50989813	0.0935704920096	67.26562163	0	0	0	0	858.34956082	11.3716308905	12.6578044963	0	0	0	0
Marine aquatic ecotoxicity (MAETP100) | Problem oriented approach: non baseline (CML, 1999) | MAETP 100 (Huijbregts, 1999 & 2000)	7163.69372247	547.028326892	284.308649129	0	0	0	0	44371.612799	3880.37555165	3229.7949722	0	0	0	0	5741.9943698	0.172582748308	1.16667002613	0	0	0	0	3165.41206016	268.944451477	67.4877369987	0	0	0	0	152864.39	3.01355991986	2145.00737551	0	0	0	0	36895.5794134	371.774145973	411.256592586	0	0	0	0
Freshwater sedimental ecotoxicity (FSETP100) | Problem oriented approach: non baseline (CML, 1999) | FSETP 100 (Huijbregts, 1999 & 2000)	448.51281332	41.5565314213	16.1367522751	0	0	0	0	3909.27850203	386.3910169	325.62443077	0	0	0	0	270.953821203	0.0132174864854	0.117568206813	0	0	0	0	151.185435112	27.7293024085	6.95486049613	0	0	0	0	14880.5069294	0.307789536395	221.326931607	0	0	0	0	2793.7294702	37.3731261768	41.6133141588	0	0	0	0
Marine sedimental ecotoxicity (MSETP100) | Problem oriented approach: non baseline (CML, 1999) | MSETP 100 (Huijbregts, 1999 & 2000)	15637.59463	1329.19495565	602.516549709	0	0	0	0	116370.20048	10999.8361095	9234.68763504	0	0	0	0	11095.0770378	0.425206066413	3.34437107614	0	0	0	0	6180.05509523	781.459802232	196.039284674	0	0	0	0	427880.463078	8.70240708808	6234.14984107	0	0	0	0	88549.8817741	1058.30118461	1177.21124001	0	0	0	0
Terrestrial ecotoxicity (TETP100) | Problem oriented approach: non baseline (CML, 1999) | TETP 100 (Huijbregts, 1999 & 2000)	7.74569633754	1.94628011118	1.85441419142	0	0	0	0	23.786587171	4.21339611048	2.83465714801	0	0	0	0	1.88823429445	0.000694755003405	0.000813795362965	0	0	0	0	0.781831584698	0.0992577845426	0.0253773404327	0	0	0	0	58.2882878961	0.00123126037176	0.809090927697	0	0	0	0	16.3109346575	0.431481527281	0.390014125961	0	0	0	0
human toxicity (HTP500) | Problem oriented approach: non baseline (CML, 1999) | HTP 500 (Huijbregts, 1999 & 2000)	5026.32859683	492.439272462	412.02291809	0	0	0	0	20362.9570361	943.987786827	699.027006256	0	0	0	0	2873.39816577	0.391450616108	0.419813233227	0	0	0	0	1237.88569252	52.9238367613	13.8449121384	0	0	0	0	39162.3828033	0.657342542201	352.08572496	0	0	0	0	22691.3110776	71.2631786198	78.4075873803	0	0	0	0
Freshwater aquatic ecotoxicity (FAETP500) | Problem oriented approach: non baseline (CML, 1999) | FAETP 500 (Huijbregts, 1999 & 2000)	157.766394679	13.720119996	5.75404968354	0	0	0	0	1254.83840485	119.038344523	99.9617385665	0	0	0	0	102.314450589	0.00430602550801	0.0360356617951	0	0	0	0	56.0648386803	8.46082276418	2.12228497638	0	0	0	0	4615.23471807	0.0941767474515	67.5260491502	0	0	0	0	939.229534243	11.4816847667	12.7609865925	0	0	0	0
Marine aquatic ecotoxicity (MAETP500) | Problem oriented approach: non baseline (CML, 1999) | MAETP 500 (Huijbregts, 1999 & 2000)	20797.4571933	1283.66716594	912.217371807	0	0	0	0	79183.9585737	5005.29856135	3972.27126205	0	0	0	0	20428.3428197	0.398267580733	1.42495499274	0	0	0	0	11164.4216722	300.237948148	75.4935241105	0	0	0	0	209604.033754	3.49459604442	2388.7434864	0	0	0	0	85839.9528954	467.750286183	501.915501134	0	0	0	0
Freshwater sedimental ecotoxicity (FSETP500) | Problem oriented approach: non baseline (CML, 1999) | FSETP 500 (Huijbregts, 1999 & 2000)	497.243582532	44.0439817183	18.0740648204	0	0	0	0	4062.6848546	390.019949154	327.904620564	0	0	0	0	315.879329974	0.0138802531286	0.118293978771	0	0	0	0	173.85414603	27.8129775177	6.97631120103	0	0	0	0	15095.8570433	0.309321713284	221.977597086	0	0	0	0	3000.14362222	37.6487445066	41.8716794198	0	0	0	0
Marine sedimental ecotoxicity (MSETP500) | Problem oriented approach: non baseline (CML, 1999) | MSETP 500 (Huijbregts, 1999 & 2000)	29144.2228702	2068.36143679	1233.98982214	0	0	0	0	150974.269034	12123.4837851	9976.8214124	0	0	0	0	25572.7131994	0.652392751612	3.60386921906	0	0	0	0	14056.1646718	812.839942409	204.067890852	0	0	0	0	484275.752361	9.18410293632	6478.39586003	0	0	0	0	137089.472962	1154.2272126	1267.86235569	0	0	0	0
Terrestrial ecotoxicity (TETP500) | Problem oriented approach: non baseline (CML, 1999) | TETP 500 (Huijbregts, 1999 & 2000) TETP 500	27.9514018682	7.36015145495	7.15956981871	0	0	0	0	69.7948741417	13.9443374387	8.95121573357	0	0	0	0	6.05652848008	0.00263461055088	0.00241789357621	0	0	0	0	2.25798359958	0.207340521711	0.053892336381	0	0	0	0	133.497863625	0.00281735854082	1.71960300038	0	0	0	0	48.6628190638	1.44051164356	1.25130980298	0	0	0	0
photochemical oxidation (high NOx) | Problem oriented approach: baseline (CML, 1999) | POCP (Jenkin & Hayman, 1999; Derwent et al. 1998; high NOx)	142.017993755	5.08138153923	2.14421498081	0	0	0	0	747.748269141	45.1961596393	48.66820453	0	0	0	0	221.498098855	0.0104382538434	0.0280579992234	0	0	0	0	107.283274304	6.198644674	1.55968619532	0	0	0	0	3033.83421873	0.0625357922684	41.2889683038	0	0	0	0	796.639728519	0.950860812683	3.28935530099	0	0	0	0
photochemical oxidation (low NOx) | Problem oriented approach: non baseline (CML, 1999) | POCP (Andersson-Skï¿½ld et al. 1992; low NOx)	89.719733561	4.41730885276	1.69458432472	0	0	0	0	605.837821777	37.2135321482	40.6871420662	0	0	0	0	119.496346968	0.00937570131644	0.0189451395099	0	0	0	0	66.7806413334	2.6911539519	0.679827668906	0	0	0	0	1734.41443109	0.0383113325459	24.4768970341	0	0	0	0	397.531226996	0.675562760778	2.050840707	0	0	0	0
photochemical oxidation (MIR; very high NOx) | Problem oriented approach: non baseline (CML, 1999) | MIR 1997; very high NOx (Carter, 1994, 1997, 1998;Carter, Pierce, Luo &  Malkina, 1995 )	35.9592604483	1.80553132606	0.709301694592	0	0	0	0	243.679455136	15.0494534851	16.4169097725	0	0	0	0	47.8646150019	0.00422615851021	0.00803013616319	0	0	0	0	26.7346825695	1.08035163351	0.273089444892	0	0	0	0	699.165977974	0.015679999279	9.87480775599	0	0	0	0	159.791260212	0.270520190289	0.824316186329	0	0	0	0
photochemical oxidation (MOIR; high NOx) | Problem oriented approach: non baseline (CML, 1999) | MOIR; high NOx (Carter, 1994, 1997, 1998;Carter, Pierce, Luo &  Malkina, 1995 )	65.1612914325	3.26448223994	1.27905349547	0	0	0	0	441.388944428	27.2429593113	29.7260545989	0	0	0	0	86.7408488127	0.00756077105316	0.0144604383876	0	0	0	0	48.4519400666	1.95732690807	0.494733290257	0	0	0	0	1266.11329226	0.0283459432223	17.8805788614	0	0	0	0	289.459415507	0.490256368652	1.49324394116	0	0	0	0
photochemical oxidation (EBIR; low NOx) | Problem oriented approach: non baseline (CML, 1999) | EBIR; low NOx (Carter, 1994, 1997, 1998;Carter, Pierce, Luo &  Malkina, 1995 )	83.1409216567	4.16724790298	1.63370434276	0	0	0	0	563.228671996	34.7676860539	37.9345094851	0	0	0	0	110.673156314	0.00967385030827	0.0184755064692	0	0	0	0	61.8192813514	2.49750272483	0.631278012703	0	0	0	0	1615.69628125	0.0361859428618	22.8179827394	0	0	0	0	369.355045613	0.625516463797	1.90540203432	0	0	0	0
acidification (incl. fate, average Europe total, A&B) | Problem oriented approach: baseline (CML, 1999) | AP ( Huijbregts, 1999; average Europe total, A&B)	339.87907285	41.2720014908	25.860548114	0	0	0	0	766.691334484	111.469919405	85.8030555299	0	0	0	0	286.023131588	0.127707997969	0.089691519222	0	0	0	0	175.407992532	5.59245697582	1.61993665386	0	0	0	0	1589.90809902	0.0687148239736	17.7632756896	0	0	0	0	635.962489781	7.50042264117	7.91134051452	0	0	0	0
acidification (fate not incl.) | Problem oriented approach: non baseline (CML, 1999) | AP (Hauschild & Wenzel (1998).	411.462396885	47.1255516686	32.5662399243	0	0	0	0	769.025105442	110.17801997	83.6065628482	0	0	0	0	375.380914993	0.165969551992	0.114395013535	0	0	0	0	233.684704943	7.01624944294	2.05473822017	0	0	0	0	1763.83718816	0.0830687120492	18.7574905659	0	0	0	0	759.770708551	6.48166911732	7.3086629191	0	0	0	0
eutrophication (fate not incl.) | Problem oriented approach: baseline (CML, 1999) | EP (Heijungs et al. 1992))	61.5535429357	5.94591060131	5.10257914534	0	0	0	0	66.5460573585	8.35448397761	5.99427772002	0	0	0	0	70.5485096642	0.0278252620949	0.0188119747416	0	0	0	0	44.5390952611	1.18540389404	0.349918320121	0	0	0	0	233.872379364	0.0125487804567	2.2475073432	0	0	0	0	117.712785465	0.119552545423	0.378383494253	0	0	0	0
eutrophication (incl. fate, average Europe total, A&B) | Problem oriented approach: non baseline (CML, 1999) | EP ( Huijbregts, 1999; average Europe total, A&B)	572.427873606	54.5784383156	47.0098354508	0	0	0	0	618.202552389	76.2415816454	54.4183439556	0	0	0	0	650.222048224	0.254293023788	0.170956491943	0	0	0	0	413.117783836	10.3646978537	3.08343614535	0	0	0	0	2134.18016589	0.114700020036	20.0855823491	0	0	0	0	1090.75372324	1.10029161136	3.34286191436	0	0	0	0
odour | Problem oriented approach: non baseline (CML, 1999) | 1/OTV	14781435.8796	329395.989233	178743.774538	0	0	0	0	33820861.523	1525922.18112	1589290.27768	0	0	0	0	35202632.9446	1056.7142587	1520.76294521	0	0	0	0	21404360.4411	194941.38031	49598.7507571	0	0	0	0	138686165.204	2722.06613746	1680857.15955	0	0	0	0	59190031.5994	60762.8754678	156649.473637	0	0	0	0
Climate change midpoint | ILCD recommended CF | Global warming potential 100 years	157465.409672	39371.2961252	29015.7945152	0	0	0	0	191541.507126	45623.2575122	35487.4400178	0	0	0	0	204420.864962	244.886684799	158.604002312	0	0	0	0	115161.574836	3087.2382332	950.720379103	0	0	0	0	503831.398649	83.4187567882	4752.15532867	0	0	0	0	369520.463835	878.781401266	1849.95935749	0	0	0	0
Climate change endpoint, human health | ILCD recommended CF | Disability Adjusted Life Years (DALY)	0.22045064561	0.0551197616853	0.0406220896906	0	0	0	0	0.268155523534	0.0638723592341	0.0496822063584	0	0	0	0	0.286186110631	0.000342841062976	0.000222045256685	0	0	0	0	0.161224527728	0.0043220704581	0.00133099251253	0	0	0	0	0.705350081064	0.000116785934873	0.00665282022417	0	0	0	0	0.517323905682	0.00123028848573	0.00258991762986	0	0	0	0
Climate change endpoint, ecosystems | ILCD recommended CF | Potentially Disappeared Fraction of species (PDF)	0.00124867126206	0.000312205504611	0.000230088339378	0	0	0	0	0.00151860347636	0.000361755096799	0.000281382513212	0	0	0	0	0.00162099501832	1.94184762604e-06	1.25763011408e-06	0	0	0	0	0.000913200286792	2.44799985878e-05	7.53871979167e-06	0	0	0	0	0.00399404007888	6.61431589163e-07	3.76639849555e-05	0	0	0	0	0.0029300605587	6.96858906195e-06	1.46689486694e-05	0	0	0	0
Human toxicity midpoint, cancer effects | ILCD recommended CF | Comparative Toxic Unit for human (CTUh)	2.48020334764e-05	5.19184318306e-06	4.63256238444e-06	0	0	0	0	0.000108975793456	1.42006692328e-05	1.02887838968e-05	0	0	0	0	7.43850402686e-06	1.8094669813e-09	3.20678740823e-09	0	0	0	0	3.16324242536e-06	5.32753159939e-07	1.34779822648e-07	0	0	0	0	0.000308136633589	6.26373481527e-09	4.31260063771e-06	0	0	0	0	7.98185701052e-05	1.42094441188e-06	1.37265574006e-06	0	0	0	0
Human toxicity midpoint, non-cancer effects | ILCD recommended CF | Comparative Toxic Unit for human (CTUh)	0.00460848808289	0.00103633835837	0.00102550228243	0	0	0	0	0.01027296772	0.00183778673098	0.00125607397271	0	0	0	0	0.00237538224312	3.89263978553e-07	4.29573572614e-07	0	0	0	0	0.00130695629485	4.95346585961e-05	1.26962621583e-05	0	0	0	0	0.0285485747055	6.14817019108e-07	0.000392251950932	0	0	0	0	0.00790448049897	0.000186873333294	0.000171636508312	0	0	0	0
Human toxicity endpoint, cancer effects | ILCD recommended CF | Disability Adjusted Life Years (DALY)	0.000284894042261	5.96385753539e-05	5.32147295628e-05	0	0	0	0	0.00125161467102	0.000163117008127	0.000118176567268	0	0	0	0	8.54440817547e-05	2.07846822337e-08	3.6828316963e-08	0	0	0	0	3.63344431632e-05	6.11778095793e-06	1.54772578549e-06	0	0	0	0	0.00353860147769	7.19300332388e-08	4.95236503509e-05	0	0	0	0	0.000916758057716	1.6322206642e-05	1.57666973338e-05	0	0	0	0
Human toxicity endpoint, non-cancer effects | ILCD recommended CF | Disability Adjusted Life Years (DALY)	0.0124326226764	0.00279524321069	0.00276600505793	0	0	0	0	0.0277171521522	0.00495695475462	0.00338813825064	0	0	0	0	0.00641063074937	1.04995538482e-06	1.15890661892e-06	0	0	0	0	0.00352734682357	0.000133666977514	3.42599350554e-05	0	0	0	0	0.0770376465144	1.6589749723e-06	0.0010584547544	0	0	0	0	0.0213305374387	0.000504032605704	0.000462961649372	0	0	0	0
Particulate matter/Respiratory inorganics midpoint | ILCD recommended CF | emission-weighed average PM2.5 equivalent	188.139516444	12.8858662867	5.23924831115	0	0	0	0	1574.41551917	181.893434833	153.805121309	0	0	0	0	137.296097189	0.00816418053011	0.0594430199442	0	0	0	0	79.7758417799	13.0743008393	3.28035046255	0	0	0	0	7161.90421438	0.153833382503	108.647982462	0	0	0	0	1182.56864633	9.65511829805	13.9137361832	0	0	0	0
Particulate matter/Respiratory inorganics endpoint | ILCD recommended CF | Disability Adjusted Life Years (DALY)	0.338651127739	0.023194559229	0.00943064692783	0	0	0	0	2.83394792203	0.327408181844	0.276849217473	0	0	0	0	0.247132972496	1.46955248223e-05	0.000106997435551	0	0	0	0	0.143596513837	0.0235337414531	0.00590463081804	0	0	0	0	12.8914275488	0.000276900087716	0.195566367906	0	0	0	0	2.12862355504	0.0173792129168	0.0250447250819	0	0	0	0
Photochemical ozone formation midpoint, human health | ILCD recommended CF | Photochemical ozone creation potential (POCP)	622.884734987	15.1042036274	7.16575209642	0	0	0	0	2834.16754461	159.186981519	174.045691375	0	0	0	0	1068.05534444	0.0311384380849	0.117021128207	0	0	0	0	488.193149932	31.9263788476	8.02035288739	0	0	0	0	14193.1902002	0.281414328359	190.221077682	0	0	0	0	3923.8149445	2.65972552264	13.6853445515	0	0	0	0
Photochemical ozone formation endpoint, human health | ILCD recommended CF | Disability Adjusted Life Years (DALY)	2.42958904033e-05	5.89222080021e-07	2.79538375418e-07	0	0	0	0	0.000110556440368	6.20969959355e-06	6.78935322155e-06	0	0	0	0	4.16589306482e-05	1.21504623848e-09	4.56484541204e-09	0	0	0	0	1.90422015671e-05	1.24523591069e-06	3.128209143e-07	0	0	0	0	0.000553605727012	1.09768823361e-08	7.41963505751e-06	0	0	0	0	0.000153044750246	1.03739473301e-07	5.33797365181e-07	0	0	0	0
Acidification midpoint | ILCD recommended CF | Accumulated Exceedance (AE)	158.392222425	21.2933566225	7.42535822285	0	0	0	0	664.990620945	91.9362278199	74.0477407793	0	0	0	0	130.158808836	0.0271589369448	0.0250626845597	0	0	0	0	72.6955780105	2.02011262804	0.526061733027	0	0	0	0	1212.74448599	0.0316312985478	15.6833102937	0	0	0	0	389.256188301	7.88369919009	7.62186698075	0	0	0	0
Acidification endpoint | ILCD recommended CF | Change in potentially not occuring fraction of plant species per change in base saturation	7.13532465212e-07	9.45490018739e-08	3.30238117799e-08	0	0	0	0	2.97227103595e-06	4.083108953e-07	3.29162492948e-07	0	0	0	0	6.05458893609e-07	1.2112169921e-10	1.12225281683e-10	0	0	0	0	3.39602662518e-07	9.10561800124e-09	2.37024602662e-09	0	0	0	0	5.48437495735e-06	1.42303584277e-10	7.0831000442e-08	0	0	0	0	1.77249333318e-06	3.49553005993e-08	3.38755342113e-08	0	0	0	0
Eutrophication terrestrial midpoint | ILCD recommended CF | Accumulated Exceedance (AE)	199.549384374	4.44684585465	2.41304095627	0	0	0	0	456.58163056	20.5999494451	21.4554187487	0	0	0	0	475.235544753	0.0142656424925	0.0205302997603	0	0	0	0	288.958865956	2.63170863418	0.669583135218	0	0	0	0	1872.26323025	0.0367478928555	22.691571654	0	0	0	0	799.065426592	0.820298818812	2.1147678941	0	0	0	0
Eutrophication marine midpoint | ILCD recommended CF | Potentially Disappeared Fraction of species (PDF)	1.65552081851	0.0368923507941	0.0200193027483	0	0	0	0	3.78793649058	0.170903284286	0.1780005111	0	0	0	0	3.9426948898	0.000118351996975	0.000170325449863	0	0	0	0	2.39728836941	0.0218334345947	0.00555506008479	0	0	0	0	15.5328505028	0.000304871407395	0.18825600187	0	0	0	0	6.62928353914	0.00680544205239	0.0175447410474	0	0	0	0
Ecotoxicity freshwater midpoint | ILCD recommended CF | Comparative Toxic Unit for ecosystems (CTUe)	6091.99566949	588.846224291	578.694587259	0	0	0	0	11145.7887191	951.034584587	697.102005754	0	0	0	0	6980.73716055	0.225301174022	0.29406411312	0	0	0	0	4095.7598281	40.5498105007	10.3238152593	0	0	0	0	30941.5455737	0.494741233436	313.874994262	0	0	0	0	14710.9417202	91.9841290891	91.1603371394	0	0	0	0
Ecotoxicity freshwater endpoint | ILCD recommended CF | Potentially Disappeared Fraction of species (PDF)	6091.99566949	588.846224291	578.694587259	0	0	0	0	11145.7887191	951.034584587	697.102005754	0	0	0	0	6980.73716055	0.225301174022	0.29406411312	0	0	0	0	4095.7598281	40.5498105007	10.3238152593	0	0	0	0	30941.5455737	0.494741233436	313.874994262	0	0	0	0	14710.9417202	91.9841290891	91.1603371394	0	0	0	0
GHG emissions AR5 (GWP100) | GWP100 (IPCC, 2010)	157490.718685	39459.0887393	29090.7303598	0	0	0	0	194475.560182	46000.1473936	35807.9773932	0	0	0	0	204074.503421	246.027582057	159.677022379	0	0	0	0	114940.927948	3086.55707951	950.973316618	0	0	0	0	515042.200292	84.2538584351	4929.73375148	0	0	0	0	370684.679015	878.615569617	1855.70646232	0	0	0	0
Nitrogen	18.0790387922	1.76838413473	1.5236976254	0	0	0	0	18.980993093	2.44423879018	1.73359255557	0	0	0	0	20.0558523904	0.00827173517783	0.0055510469022	0	0	0	0	12.7312930109	0.339842566823	0.100966886698	0	0	0	0	65.4446145053	0.00366107490768	0.610981508748	0	0	0	0	33.5481909602	0.033925877856	0.106129772757	0	0	0	0
Phosphorous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM10	143.05444213	9.83171284283	4.0072818515	0	0	0	0	1273.82228457	115.791574463	104.747368192	0	0	0	0	114.892350831	0.00541324811213	0.0454667099507	0	0	0	0	69.4823898844	10.7552303599	2.69776153105	0	0	0	0	5563.65324234	0.118784536143	84.2428098486	0	0	0	0	928.449428792	8.54477327165	11.5658259367	0	0	0	0
PM25	134.12015081	8.39445317955	3.21196092955	0	0	0	0	1211.10851906	95.9797867041	94.9669919411	0	0	0	0	107.057479133	0.00524304986661	0.0439278723219	0	0	0	0	64.4974292252	10.4189653246	2.61342498958	0	0	0	0	5364.72009553	0.114712731983	81.3719414352	0	0	0	0	883.243262416	5.09863945777	8.77259320421	0	0	0	0
SOx	86.833806159	15.4950997977	5.25614658301	0	0	0	0	429.657724538	66.6625517808	52.8611329319	0	0	0	0	18.2037078957	0.0182959235753	0.0156259392864	0	0	0	0	6.14840418184	1.09266386222	0.287231683772	0	0	0	0	606.039898528	0.0178707319181	8.09703944416	0	0	0	0	160.688773184	5.87801168407	5.45708822165	0	0	0	0
NOx	424.056416103	44.3016963016	38.5343643503	0	0	0	0	393.9773732	58.0667635556	39.6536631346	0	0	0	0	415.708938802	0.208124293729	0.137014342732	0	0	0	0	267.565861617	7.93870826532	2.39180126424	0	0	0	0	1281.52471293	0.085829279704	10.7149138026	0	0	0	0	696.8638228	0.69917603904	2.22439098144	0	0	0	0
Domestic Extraction Used - Crop and Crop Residue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Grazing and Fodder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Forestry and Timber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used â Fisheries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Non-metalic Minerals	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Iron Ore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Non-ferous metal ores	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Crop and Crop Residue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Grazing and Fodder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Forestry and Timber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction â Fisheries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Coal and Peat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Oil and Gas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Non-metalic Minerals	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Iron Ore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Non-ferous metal ores	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Land use Crop, Forest, Pasture	0.0649998662271	0	0	0	0	0	0	0.0514407358184	0	0	0	0	0	0	0.0451841662934	0	0	0	0	0	0	0.0476084245343	0	0	0	0	0	0	0.222756046152	0	0	0	0	0	0	0.0985959099518	0	0	0	0	0	0
