region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Domestic Extraction Used - Primary Crops - Cashew nuts, with shell	0	0	0	0	0	0	0	0	728.789	0	0	0	0	0	0	0	117.471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683.888	0	0	0	0	0	0	0	1435.951	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cashewapple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cassava	0	0	0	0	0	0	0	0	36543.236	0	0	0	0	0	0	0	33436.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134422.016	0	0	0	0	0	0	0	38651.161	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cassava leaves	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Castor oil seed	0.286	0	0	0	0	0	0	0	1501.7	0	0	0	0	0	0	0	105.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.608	0	0	0	0	0	0	0	38.478	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cauliflower	2336.171	0	0	0	0	0	0	0	15695.069	0	0	0	0	0	0	0	942.574	0	0	0	0	0	0	0	70.9	0	0	0	0	0	0	0	231.042	0	0	0	0	0	0	0	930.343	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cereals nec	527.111	0	0	0	0	0	0	0	39.578	0	0	0	0	0	0	0	30.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4133.108	0	0	0	0	0	0	0	387.645	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cherries	752.18	0	0	0	0	0	0	0	479.991	0	0	0	0	0	0	0	362.095	0	0	0	0	0	0	0	13.3	0	0	0	0	0	0	0	18.914	0	0	0	0	0	0	0	445.968	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Chestnuts	127.93	0	0	0	0	0	0	0	1771.301	0	0	0	0	0	0	0	54.739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184	0	0	0	0	0	0	0	10.444	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Chick peas	108.85	0	0	0	0	0	0	0	8019.212	0	0	0	0	0	0	0	373.811	0	0	0	0	0	0	0	602	0	0	0	0	0	0	0	521.207	0	0	0	0	0	0	0	1436.248	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Chicory Roots	609.989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.845	0	0	0	0	0	0	0	6.886	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Chillies and peppers, dry	103.309	0	0	0	0	0	0	0	1503.4	0	0	0	0	0	0	0	202.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.134	0	0	0	0	0	0	0	777.92	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Chillies and peppers, green	2872.728	0	0	0	0	0	0	0	18832.451	0	0	0	0	0	0	0	3906.757	0	0	0	0	0	0	0	49.8	0	0	0	0	0	0	0	1972.456	0	0	0	0	0	0	0	1691.6	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cinnamon	0	0	0	0	0	0	0	0	151.1	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.599	0	0	0	0	0	0	0	35.407	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Citrus Fruit nec	44.637	0	0	0	0	0	0	0	5764.308	0	0	0	0	0	0	0	1102.77	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	4721.475	0	0	0	0	0	0	0	666.093	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cloves	0	0	0	0	0	0	0	0	99.414	0	0	0	0	0	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.058	0	0	0	0	0	0	0	3.972	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cocoa Beans	0	0	0	0	0	0	0	0	857.526	0	0	0	0	0	0	0	629.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2783.805	0	0	0	0	0	0	0	70.302	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Coconuts	0	0	0	0	0	0	0	0	29105.569	0	0	0	0	0	0	0	5142.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.823	0	0	0	0	0	0	0	24057.6	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Coffee, Green	0	0	0	0	0	0	0	0	1023.272	0	0	0	0	0	0	0	4946.208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089.725	0	0	0	0	0	0	0	1408.515	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Coir	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6	0	0	0	0	0	0	0	528.42	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cotton Lint	222.672	0	0	0	0	0	0	0	12449.548	0	0	0	0	0	0	0	5420.689	0	0	0	0	0	0	0	386.8	0	0	0	0	0	0	0	1073.274	0	0	0	0	0	0	0	4037.568	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cottonseed	439.355	0	0	0	0	0	0	0	24758.696	0	0	0	0	0	0	0	8206.523	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	1922.259	0	0	0	0	0	0	0	7436.397	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cow peas, dry	28.251	0	0	0	0	0	0	0	0.167	0	0	0	0	0	0	0	86.756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6563.549	0	0	0	0	0	0	0	234.605	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cranberries	10.875	0	0	0	0	0	0	0	0.074	0	0	0	0	0	0	0	384.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins	5300.576	0	0	0	0	0	0	0	49056.717	0	0	0	0	0	0	0	2003.761	0	0	0	0	0	0	0	12.1	0	0	0	0	0	0	0	598.849	0	0	0	0	0	0	0	5638.421	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Currants	642.281	0	0	0	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0.373	0	0	0	0	0	0	0	11.264	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Dates	14.923	0	0	0	0	0	0	0	166.277	0	0	0	0	0	0	0	30.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1608.799	0	0	0	0	0	0	0	5736.729	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Eggplants	919.743	0	0	0	0	0	0	0	38995.58	0	0	0	0	0	0	0	196.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.754	0	0	0	0	0	0	0	3762.784	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Fibre Crops nes	0	0	0	0	0	0	0	0	0.346	0	0	0	0	0	0	0	112.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.04	0	0	0	0	0	0	0	92.11	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Figs	101.419	0	0	0	0	0	0	0	300.795	0	0	0	0	0	0	0	73.505	0	0	0	0	0	0	0	0.088	0	0	0	0	0	0	0	271.915	0	0	0	0	0	0	0	363.539	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Flax Fibre and Tow	238.326	0	0	0	0	0	0	0	44.945	0	0	0	0	0	0	0	4.494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Fonio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Fruit Fresh Nes	460.815	0	0	0	0	0	0	0	11122.109	0	0	0	0	0	0	0	2644.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4330.227	0	0	0	0	0	0	0	11528.387	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes	50.241	0	0	0	0	0	0	0	9538.255	0	0	0	0	0	0	0	2112.722	0	0	0	0	0	0	0	7.6	0	0	0	0	0	0	0	749.554	0	0	0	0	0	0	0	6996.783	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Garlic	748.317	0	0	0	0	0	0	0	19763.285	0	0	0	0	0	0	0	609.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.811	0	0	0	0	0	0	0	1171.008	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Ginger	0	0	0	0	0	0	0	0	951.723	0	0	0	0	0	0	0	6.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.326	0	0	0	0	0	0	0	512.323	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Gooseberries	142.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos	65.926	0	0	0	0	0	0	0	3383.157	0	0	0	0	0	0	0	2210.382	0	0	0	0	0	0	0	10.4	0	0	0	0	0	0	0	738.682	0	0	0	0	0	0	0	1124.813	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Grapes	26780.926	0	0	0	0	0	0	0	14306.172	0	0	0	0	0	0	0	14554.926	0	0	0	0	0	0	0	1684.345	0	0	0	0	0	0	0	2830.223	0	0	0	0	0	0	0	7387.269	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Groundnuts in Shell	9.162	0	0	0	0	0	0	0	25468.78	0	0	0	0	0	0	0	3130.041	0	0	0	0	0	0	0	27.4	0	0	0	0	0	0	0	11692.065	0	0	0	0	0	0	0	2408.813	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Hazelnuts	124.844	0	0	0	0	0	0	0	619.543	0	0	0	0	0	0	0	25.401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157	0	0	0	0	0	0	0	84.973	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow	16.693	0	0	0	0	0	0	0	10.891	0	0	0	0	0	0	0	4.385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Hempseed	45.955	0	0	0	0	0	0	0	10.873	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Hops	53.815	0	0	0	0	0	0	0	10.75	0	0	0	0	0	0	0	30.157	0	0	0	0	0	0	0	0.915	0	0	0	0	0	0	0	28.454	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Jojoba Seeds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres	0	0	0	0	0	0	0	0	1839.1	0	0	0	0	0	0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.265	0	0	0	0	0	0	0	982.958	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Kapok Fibre	0	0	0	0	0	0	0	0	49.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Karite Nuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Kiwi Fruit	653.572	0	0	0	0	0	0	0	1313.587	0	0	0	0	0	0	0	258.725	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	488.516	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Kolanuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.	902.291	0	0	0	0	0	0	0	1039.976	0	0	0	0	0	0	0	42.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.186	0	0	0	0	0	0	0	104.051	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes	248.037	0	0	0	0	0	0	0	212.886	0	0	0	0	0	0	0	280.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619.888	0	0	0	0	0	0	0	372.163	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Lemons and Limes	1317.649	0	0	0	0	0	0	0	5493.256	0	0	0	0	0	0	0	5690.097	0	0	0	0	0	0	0	28.9	0	0	0	0	0	0	0	732.069	0	0	0	0	0	0	0	1741.94	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Lentils	70.89	0	0	0	0	0	0	0	1604.006	0	0	0	0	0	0	0	2354.394	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	119.737	0	0	0	0	0	0	0	433.747	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Lettuce	3096.654	0	0	0	0	0	0	0	15110.735	0	0	0	0	0	0	0	4890.67	0	0	0	0	0	0	0	166.1	0	0	0	0	0	0	0	224.595	0	0	0	0	0	0	0	966.772	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Linseed	412.955	0	0	0	0	0	0	0	506.515	0	0	0	0	0	0	0	711.885	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	69.154	0	0	0	0	0	0	0	121.39	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Lupins	298.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.492	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	16.1	0	0	0	0	0	0	0	3.196	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Maize	84920.585	0	0	0	0	0	0	0	221978.726	0	0	0	0	0	0	0	445255.207	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	59213.265	0	0	0	0	0	0	0	39561.242	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Maize, green	811.416	0	0	0	0	0	0	0	770.91	0	0	0	0	0	0	0	5274.088	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	1664.704	0	0	0	0	0	0	0	682.12	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas	0	0	0	0	0	0	0	0	20452.693	0	0	0	0	0	0	0	4597.609	0	0	0	0	0	0	0	44.342	0	0	0	0	0	0	0	3901.14	0	0	0	0	0	0	0	8143.673	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Mate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766.518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Melonseed	4.566	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715.54	0	0	0	0	0	0	0	0.497	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Millet	348.394	0	0	0	0	0	0	0	14874.623	0	0	0	0	0	0	0	272.557	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	15987.837	0	0	0	0	0	0	0	1087.34	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Mixed Grain	3594.936	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	243.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Mushrooms	1725.402	0	0	0	0	0	0	0	5043.85	0	0	0	0	0	0	0	432.399	0	0	0	0	0	0	0	41.295	0	0	0	0	0	0	0	17.439	0	0	0	0	0	0	0	131.593	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Mustard Seed	156.013	0	0	0	0	0	0	0	17.6	0	0	0	0	0	0	0	205.409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	244.673	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Natural Rubber	0	0	0	0	0	0	0	0	4287.712	0	0	0	0	0	0	0	281.474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564.517	0	0	0	0	0	0	0	5192.451	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms	0	0	0	0	0	0	0	0	31.4	0	0	0	0	0	0	0	23.952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.192	0	0	0	0	0	0	0	11.884	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Nuts, nes	28.122	0	0	0	0	0	0	0	211.969	0	0	0	0	0	0	0	217.314	0	0	0	0	0	0	0	37.68	0	0	0	0	0	0	0	140.767	0	0	0	0	0	0	0	117.427	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Oats	11916.973	0	0	0	0	0	0	0	729.898	0	0	0	0	0	0	0	5270.635	0	0	0	0	0	0	0	1374	0	0	0	0	0	0	0	212.536	0	0	0	0	0	0	0	218.945	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Oil Palm Fruit	0	0	0	0	0	0	0	0	98460	0	0	0	0	0	0	0	12651.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17663.865	0	0	0	0	0	0	0	95794.594	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Oilseeds nec	203.997	0	0	0	0	0	0	0	1254.926	0	0	0	0	0	0	0	43.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.068	0	0	0	0	0	0	0	833.244	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Okra	8	0	0	0	0	0	0	0	4841.356	0	0	0	0	0	0	0	46.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667.299	0	0	0	0	0	0	0	510.589	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Olives	12779.575	0	0	0	0	0	0	0	1432.073	0	0	0	0	0	0	0	526.967	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	2870.725	0	0	0	0	0	0	0	1938.131	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Onions	378.478	0	0	0	0	0	0	0	2024.782	0	0	0	0	0	0	0	255.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621.91	0	0	0	0	0	0	0	859.916	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Onions, dry	8671.951	0	0	0	0	0	0	0	42275.88	0	0	0	0	0	0	0	9570.168	0	0	0	0	0	0	0	259.947	0	0	0	0	0	0	0	6801.136	0	0	0	0	0	0	0	11345.776	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Oranges	6626.606	0	0	0	0	0	0	0	15595.376	0	0	0	0	0	0	0	34109.958	0	0	0	0	0	0	0	391.343	0	0	0	0	0	0	0	4726.917	0	0	0	0	0	0	0	8011.598	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Other Bastfibres	41.349	0	0	0	0	0	0	0	138.97	0	0	0	0	0	0	0	32.144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.244	0	0	0	0	0	0	0	18.572	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Other melons	2282.463	0	0	0	0	0	0	0	20258.573	0	0	0	0	0	0	0	3628.309	0	0	0	0	0	0	0	76.3	0	0	0	0	0	0	0	895.812	0	0	0	0	0	0	0	4464.449	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Papayas	0	0	0	0	0	0	0	0	5030.623	0	0	0	0	0	0	0	4311.874	0	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	1272.266	0	0	0	0	0	0	0	612.474	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	4252.158	0	0	0	0	0	0	0	11886.063	0	0	0	0	0	0	0	2605.45	0	0	0	0	0	0	0	113.7	0	0	0	0	0	0	0	547.924	0	0	0	0	0	0	0	1371.713	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pears	2880.556	0	0	0	0	0	0	0	16541.908	0	0	0	0	0	0	0	1723.037	0	0	0	0	0	0	0	95.111	0	0	0	0	0	0	0	720.078	0	0	0	0	0	0	0	671.941	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peas, Green	1607.113	0	0	0	0	0	0	0	13063.273	0	0	0	0	0	0	0	673.219	0	0	0	0	0	0	0	41.9	0	0	0	0	0	0	0	492.679	0	0	0	0	0	0	0	482.377	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peas, dry	3856.118	0	0	0	0	0	0	0	1589.687	0	0	0	0	0	0	0	3856.981	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	544.548	0	0	0	0	0	0	0	267.526	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pepper	0	0	0	0	0	0	0	0	164.93	0	0	0	0	0	0	0	61.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.014	0	0	0	0	0	0	0	200.755	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peppermint	1.721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.88	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Persimmons	48.97	0	0	0	0	0	0	0	3514.031	0	0	0	0	0	0	0	167.578	0	0	0	0	0	0	0	0.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.836	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pigeon peas	0	0	0	0	0	0	0	0	2460	0	0	0	0	0	0	0	100.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.754	0	0	0	0	0	0	0	793.269	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pineapples	3.316	0	0	0	0	0	0	0	4299.295	0	0	0	0	0	0	0	7593.01	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	3641.416	0	0	0	0	0	0	0	5382.855	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pistachios	12.113	0	0	0	0	0	0	0	186.019	0	0	0	0	0	0	0	236.846	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.813	0	0	0	0	0	0	0	508.406	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Plantains	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8236.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26683.55	0	0	0	0	0	0	0	1417.389	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Plums	2738.386	0	0	0	0	0	0	0	6190.105	0	0	0	0	0	0	0	815.08	0	0	0	0	0	0	0	15.7	0	0	0	0	0	0	0	297.528	0	0	0	0	0	0	0	610.628	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pome fruit, nes	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Poppy Seed	59.013	0	0	0	0	0	0	0	36.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.214	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Potatoes	107684.233	0	0	0	0	0	0	0	126769.081	0	0	0	0	0	0	0	39526.018	0	0	0	0	0	0	0	1278.118	0	0	0	0	0	0	0	21884.267	0	0	0	0	0	0	0	36475.534	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pulses nec	739.415	0	0	0	0	0	0	0	826.366	0	0	0	0	0	0	0	33.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108.469	0	0	0	0	0	0	0	797.594	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	3009.826	0	0	0	0	0	0	0	12515.573	0	0	0	0	0	0	0	2673.851	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	1322.537	0	0	0	0	0	0	0	3549.845	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.311	0	0	0	0	0	0	0	1.15	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Quinces	67.493	0	0	0	0	0	0	0	232.126	0	0	0	0	0	0	0	40.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.64	0	0	0	0	0	0	0	137.826	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Quinoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Ramie	0	0	0	0	0	0	0	0	189.362	0	0	0	0	0	0	0	0.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.682	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Rapeseed	23236.29	0	0	0	0	0	0	0	19799.731	0	0	0	0	0	0	0	14134.959	0	0	0	0	0	0	0	1907.3	0	0	0	0	0	0	0	101.445	0	0	0	0	0	0	0	914.533	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Raspberries	397.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.227	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.359	0	0	0	0	0	0	0	12.446	0	0	0	0	0	0	0
