region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Domestic Extraction Used - Primary Crops - Other melons	363.015804156	0	0	0	0	0	0	0	3367.14422901	0	0	0	0	0	0	0	714.494113995	0	0	0	0	0	0	0	29.9497038315	0	0	0	0	0	0	0	256.474400022	0	0	0	0	0	0	0	1890.27204323	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Papayas	0	0	0	0	0	0	0	0	836.131607236	0	0	0	0	0	0	0	849.103147854	0	0	0	0	0	0	0	2.70842668987	0	0	0	0	0	0	0	364.254619294	0	0	0	0	0	0	0	259.324830321	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	676.28721945	0	0	0	0	0	0	0	1975.56305847	0	0	0	0	0	0	0	513.070603774	0	0	0	0	0	0	0	44.6301615418	0	0	0	0	0	0	0	156.87273575	0	0	0	0	0	0	0	580.790761689	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pears	458.139892194	0	0	0	0	0	0	0	2749.40342832	0	0	0	0	0	0	0	339.304010407	0	0	0	0	0	0	0	37.333503029	0	0	0	0	0	0	0	206.161084044	0	0	0	0	0	0	0	284.503482288	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peas, Green	255.604326583	0	0	0	0	0	0	0	2171.22520397	0	0	0	0	0	0	0	132.571678137	0	0	0	0	0	0	0	16.4468229428	0	0	0	0	0	0	0	141.055881065	0	0	0	0	0	0	0	204.241051336	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peas, dry	613.298781488	0	0	0	0	0	0	0	264.21927191	0	0	0	0	0	0	0	759.524677278	0	0	0	0	0	0	0	109.907170024	0	0	0	0	0	0	0	155.906174045	0	0	0	0	0	0	0	113.271966739	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pepper	0	0	0	0	0	0	0	0	27.4127450976	0	0	0	0	0	0	0	12.1971560103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01638853026	0	0	0	0	0	0	0	85.0007613567	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Peppermint	0.273717558161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39814668744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5795187758	0	0	0	0	0	0	0	0.0127021635362	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Persimmons	7.78846532431	0	0	0	0	0	0	0	584.061335526	0	0	0	0	0	0	0	32.9998064209	0	0	0	0	0	0	0	0.261422054414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.5393280639	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pigeon peas	0	0	0	0	0	0	0	0	408.872569819	0	0	0	0	0	0	0	19.8310369238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.977532909	0	0	0	0	0	0	0	335.874418872	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pineapples	0.527395364824	0	0	0	0	0	0	0	714.578778479	0	0	0	0	0	0	0	1495.23123651	0	0	0	0	0	0	0	49.0657009035	0	0	0	0	0	0	0	1042.55132085	0	0	0	0	0	0	0	2279.13015005	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pistachios	1.92651991982	0	0	0	0	0	0	0	30.9179132379	0	0	0	0	0	0	0	46.6402042724	0	0	0	0	0	0	0	0.392525607228	0	0	0	0	0	0	0	0.805372653261	0	0	0	0	0	0	0	215.261871825	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Plantains	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1621.8775296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7639.60236826	0	0	0	0	0	0	0	600.130229078	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Plums	435.528372587	0	0	0	0	0	0	0	1028.84721089	0	0	0	0	0	0	0	160.507239718	0	0	0	0	0	0	0	6.16265203347	0	0	0	0	0	0	0	85.1834037609	0	0	0	0	0	0	0	258.543223858	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pome fruit, nes	0.0318091293621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5298960597	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Poppy Seed	9.38576075523	0	0	0	0	0	0	0	6.1347506309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937419668968	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Potatoes	17126.7084888	0	0	0	0	0	0	0	21070.0812691	0	0	0	0	0	0	0	7783.54523021	0	0	0	0	0	0	0	501.694044059	0	0	0	0	0	0	0	6265.54929913	0	0	0	0	0	0	0	15443.9399312	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pulses nec	117.600736936	0	0	0	0	0	0	0	137.348939037	0	0	0	0	0	0	0	6.53446500414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.358912047	0	0	0	0	0	0	0	337.705647448	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	478.699722957	0	0	0	0	0	0	0	2080.19288425	0	0	0	0	0	0	0	526.540270192	0	0	0	0	0	0	0	38.4675095083	0	0	0	0	0	0	0	378.647398765	0	0	0	0	0	0	0	1503.02372393	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	0.0477136940431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246152585817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23425577967	0	0	0	0	0	0	0	0.486916268886	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Quinces	10.7344678402	0	0	0	0	0	0	0	38.5812821714	0	0	0	0	0	0	0	8.05450645208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4984255816	0	0	0	0	0	0	0	58.3562797178	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Quinoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4977668031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Ramie	0	0	0	0	0	0	0	0	31.4735477911	0	0	0	0	0	0	0	0.163642239051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55897887134	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Rapeseed	3695.63077253	0	0	0	0	0	0	0	3290.88085191	0	0	0	0	0	0	0	2783.48536662	0	0	0	0	0	0	0	748.664090665	0	0	0	0	0	0	0	29.044091294	0	0	0	0	0	0	0	387.218257507	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Raspberries	63.1633881743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4938171361	0	0	0	0	0	0	0	0.235515364337	0	0	0	0	0	0	0	0.10278307235	0	0	0	0	0	0	0	5.2697042457	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Rice	686.338904329	0	0	0	0	0	0	0	70679.225746	0	0	0	0	0	0	0	7164.27120713	0	0	0	0	0	0	0	77.2097869417	0	0	0	0	0	0	0	6312.88391014	0	0	0	0	0	0	0	90518.7450547	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Roots and Tubers, nes	4.88206517449	0	0	0	0	0	0	0	73.8131334376	0	0	0	0	0	0	0	152.615784739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799.31731522	0	0	0	0	0	0	0	562.160075025	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Rye	1636.49954667	0	0	0	0	0	0	0	155.497894886	0	0	0	0	0	0	0	93.3280636853	0	0	0	0	0	0	0	13.0722802975	0	0	0	0	0	0	0	1.43151911351	0	0	0	0	0	0	0	94.7018270547	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Safflower Seed	0.0811132798734	0	0	0	0	0	0	0	39.6047932629	0	0	0	0	0	0	0	48.2120362244	0	0	0	0	0	0	0	1.92337547542	0	0	0	0	0	0	0	5.17980876033	0	0	0	0	0	0	0	61.8849407481	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sesame Seed	0.246679798203	0	0	0	0	0	0	0	252.15653385	0	0	0	0	0	0	0	31.557352268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429.104152959	0	0	0	0	0	0	0	512.662707563	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sisal	0	0	0	0	0	0	0	0	2.88039090852	0	0	0	0	0	0	0	59.0199070404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5036482628	0	0	0	0	0	0	0	0.00635108176808	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sorghum	113.287896132	0	0	0	0	0	0	0	1522.64560521	0	0	0	0	0	0	0	4430.21800588	0	0	0	0	0	0	0	627.25592035	0	0	0	0	0	0	0	6883.2191621	0	0	0	0	0	0	0	869.342423496	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sour Cherries	114.786901353	0	0	0	0	0	0	0	32.4088022424	0	0	0	0	0	0	0	18.4317087039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.7564765182	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Soybeans	761.598032034	0	0	0	0	0	0	0	4843.41470956	0	0	0	0	0	0	0	44884.5374955	0	0	0	0	0	0	0	23.3945261908	0	0	0	0	0	0	0	436.427232136	0	0	0	0	0	0	0	709.971764852	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Spices nec	0.929939896901	0	0	0	0	0	0	0	279.628947749	0	0	0	0	0	0	0	6.12191327031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.072237695	0	0	0	0	0	0	0	108.866433019	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Spinach	83.2895014587	0	0	0	0	0	0	0	3134.35130172	0	0	0	0	0	0	0	91.124111893	0	0	0	0	0	0	0	3.42243076942	0	0	0	0	0	0	0	22.6406199955	0	0	0	0	0	0	0	138.489572007	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Stone Fruit nec,	10.1997563756	0	0	0	0	0	0	0	26.1229682107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.94687595404	0	0	0	0	0	0	0	132.85235183	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Strawberries	231.552012461	0	0	0	0	0	0	0	485.744601945	0	0	0	0	0	0	0	336.563445978	0	0	0	0	0	0	0	11.5143461624	0	0	0	0	0	0	0	44.9225013011	0	0	0	0	0	0	0	135.333084369	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - String beans	50.8316249032	0	0	0	0	0	0	0	21.4232605749	0	0	0	0	0	0	0	221.916402218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5479372343	0	0	0	0	0	0	0	83.951986054	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sugar Beets	23921.784723	0	0	0	0	0	0	0	5040.78580943	0	0	0	0	0	0	0	6122.33291124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698.526929667	0	0	0	0	0	0	0	6062.14480731	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sugar Cane	0.846122841032	0	0	0	0	0	0	0	71780.7513859	0	0	0	0	0	0	0	187104.894254	0	0	0	0	0	0	0	12347.6780266	0	0	0	0	0	0	0	21582.0923487	0	0	0	0	0	0	0	86681.9985521	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sugar Crops nes	0	0	0	0	0	0	0	0	29.9175051087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.724735881	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sunflower Seed	3177.88422996	0	0	0	0	0	0	0	709.543496161	0	0	0	0	0	0	0	835.535217324	0	0	0	0	0	0	0	16.0935498963	0	0	0	0	0	0	0	366.644110998	0	0	0	0	0	0	0	721.893592141	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Sweet Potatoes	8.46265982114	0	0	0	0	0	0	0	13078.9401386	0	0	0	0	0	0	0	651.195287325	0	0	0	0	0	0	0	18.0561779325	0	0	0	0	0	0	0	4917.60885646	0	0	0	0	0	0	0	1698.70478726	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tallowtree Seeds	0	0	0	0	0	0	0	0	156.501793391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tang. Mand Clement. Satsma	515.65302472	0	0	0	0	0	0	0	2268.35471122	0	0	0	0	0	0	0	644.942223957	0	0	0	0	0	0	0	35.7206153089	0	0	0	0	0	0	0	250.140500553	0	0	0	0	0	0	0	1246.63055296	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Taro	0	0	0	0	0	0	0	0	322.278844407	0	0	0	0	0	0	0	4.3962851827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922.71769845	0	0	0	0	0	0	0	310.213508096	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tea	0.097335935848	0	0	0	0	0	0	0	487.246460702	0	0	0	0	0	0	0	20.6575188459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.676509591	0	0	0	0	0	0	0	385.301924435	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tea nes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413536344173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.321125354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tobacco Leaves	50.9168733699	0	0	0	0	0	0	0	656.396544211	0	0	0	0	0	0	0	276.305292969	0	0	0	0	0	0	0	1.69374799519	0	0	0	0	0	0	0	173.108739232	0	0	0	0	0	0	0	257.631208517	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tomatoes	3453.44830808	0	0	0	0	0	0	0	11848.4823511	0	0	0	0	0	0	0	4813.71369155	0	0	0	0	0	0	0	185.226161115	0	0	0	0	0	0	0	2776.96327316	0	0	0	0	0	0	0	10359.2350761	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Triticale	1981.12363032	0	0	0	0	0	0	0	73.6751804974	0	0	0	0	0	0	0	63.1383351842	0	0	0	0	0	0	0	197.047854828	0	0	0	0	0	0	0	5.9551195122	0	0	0	0	0	0	0	0.179947316762	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Tung Nuts	0	0	0	0	0	0	0	0	72.0719346403	0	0	0	0	0	0	0	11.0359065715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76792610519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Vanilla	0	0	0	0	0	0	0	0	0.693088868351	0	0	0	0	0	0	0	0.0801472819421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894126838299	0	0	0	0	0	0	0	0.284105057759	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Vegetables Fresh nec	1760.37511151	0	0	0	0	0	0	0	31961.8205884	0	0	0	0	0	0	0	1396.16131915	0	0	0	0	0	0	0	28.9884086194	0	0	0	0	0	0	0	4768.47290891	0	0	0	0	0	0	0	14254.5588761	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Vetches	42.0419672322	0	0	0	0	0	0	0	20.2373639141	0	0	0	0	0	0	0	22.7411512543	0	0	0	0	0	0	0	3.92525607228	0	0	0	0	0	0	0	59.9717754376	0	0	0	0	0	0	0	7.40959539609	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Walnuts	51.1215651174	0	0	0	0	0	0	0	249.596592663	0	0	0	0	0	0	0	114.590527126	0	0	0	0	0	0	0	0.745798653733	0	0	0	0	0	0	0	2.89997142015	0	0	0	0	0	0	0	222.922970059	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Watermelons	809.829578704	0	0	0	0	0	0	0	12277.0344896	0	0	0	0	0	0	0	1228.39966734	0	0	0	0	0	0	0	51.9311378362	0	0	0	0	0	0	0	1013.99451866	0	0	0	0	0	0	0	5283.82270047	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Wheat	32058.7020416	0	0	0	0	0	0	0	35949.7189757	0	0	0	0	0	0	0	22383.3076219	0	0	0	0	0	0	0	8689.73189281	0	0	0	0	0	0	0	4075.837253	0	0	0	0	0	0	0	34475.0690751	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Yams	0.291053533663	0	0	0	0	0	0	0	28.8205299214	0	0	0	0	0	0	0	335.017410817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15587.7543662	0	0	0	0	0	0	0	170.128967754	0	0	0	0	0	0	0
Domestic Extraction Used - Primary Crops - Yautia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.1342778013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Rice	437.107345959	0	0	0	0	0	0	0	42716.8415216	0	0	0	0	0	0	0	4298.56272428	0	0	0	0	0	0	0	46.325872165	0	0	0	0	0	0	0	4732.25226873	0	0	0	0	0	0	0	60113.5721864	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Wheat	9404.07513184	0	0	0	0	0	0	0	9038.98527574	0	0	0	0	0	0	0	7698.37237892	0	0	0	0	0	0	0	3128.30348141	0	0	0	0	0	0	0	1105.97596047	0	0	0	0	0	0	0	6830.73621007	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Barley	3581.26895645	0	0	0	0	0	0	0	539.80360566	0	0	0	0	0	0	0	1083.01688926	0	0	0	0	0	0	0	1030.70944048	0	0	0	0	0	0	0	501.604426211	0	0	0	0	0	0	0	840.419910444	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Buckwheat	31.5311072335	0	0	0	0	0	0	0	26.5096021018	0	0	0	0	0	0	0	9.20638240046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541944505993	0	0	0	0	0	0	0	2.84435314011	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Canary Seed	0.22359829871	0	0	0	0	0	0	0	0.0041385882067	0	0	0	0	0	0	0	12.6914894793	0	0	0	0	0	0	0	0.672349262108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56402385363	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Maize	11246.2963817	0	0	0	0	0	0	0	56625.6087765	0	0	0	0	0	0	0	73410.8385998	0	0	0	0	0	0	0	77.2490395024	0	0	0	0	0	0	0	29647.5022961	0	0	0	0	0	0	0	27167.0515259	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Millet	67.0975571984	0	0	0	0	0	0	0	4260.78201801	0	0	0	0	0	0	0	34.1436282566	0	0	0	0	0	0	0	8.71406848045	0	0	0	0	0	0	0	8009.52544537	0	0	0	0	0	0	0	776.276899733	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Mixed Grain	208.421658121	0	0	0	0	0	0	0	0.0548487593659	0	0	0	0	0	0	0	17.2834561216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863747120458	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Oats	541.229400113	0	0	0	0	0	0	0	36.3945452397	0	0	0	0	0	0	0	354.591405364	0	0	0	0	0	0	0	194.158866359	0	0	0	0	0	0	0	16.538085508	0	0	0	0	0	0	0	21.2630322265	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Rye	511.449623225	0	0	0	0	0	0	0	46.6493684658	0	0	0	0	0	0	0	32.9745610117	0	0	0	0	0	0	0	4.7060209071	0	0	0	0	0	0	0	0.389373198875	0	0	0	0	0	0	0	25.3545769318	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Sorghum	35.0045854323	0	0	0	0	0	0	0	312.065091267	0	0	0	0	0	0	0	1432.7954405	0	0	0	0	0	0	0	225.812131326	0	0	0	0	0	0	0	1583.27648749	0	0	0	0	0	0	0	245.286166308	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Triticale	672.976690674	0	0	0	0	0	0	0	22.1025541492	0	0	0	0	0	0	0	19.7213119471	0	0	0	0	0	0	0	70.9372277382	0	0	0	0	0	0	0	1.78653585366	0	0	0	0	0	0	0	0.0305910438496	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cereals nec	25.3091962023	0	0	0	0	0	0	0	1.97345836199	0	0	0	0	0	0	0	1.8196780676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.921861781	0	0	0	0	0	0	0	36.1196944011	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Fonio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5621539554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Quinoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64933004092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Potatoes	12872.2756871	0	0	0	0	0	0	0	5267.52031728	0	0	0	0	0	0	0	5307.2441123	0	0	0	0	0	0	0	501.694044059	0	0	0	0	0	0	0	1566.38732478	0	0	0	0	0	0	0	4028.54366777	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Sweet Potatoes	8.46265982114	0	0	0	0	0	0	0	3269.73503464	0	0	0	0	0	0	0	322.540822391	0	0	0	0	0	0	0	18.0561779325	0	0	0	0	0	0	0	1229.40221411	0	0	0	0	0	0	0	661.163172207	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Yams	0.291053533663	0	0	0	0	0	0	0	7.20513248034	0	0	0	0	0	0	0	83.7543527041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3896.93859156	0	0	0	0	0	0	0	163.172627894	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Lentils	3.10863623247	0	0	0	0	0	0	0	14.4695149175	0	0	0	0	0	0	0	138.456304253	0	0	0	0	0	0	0	16.4860755036	0	0	0	0	0	0	0	1.75271764612	0	0	0	0	0	0	0	9.35245058571	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Lupins	10.1572784643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34682091947	0	0	0	0	0	0	0	74.0695820839	0	0	0	0	0	0	0	0.18437966182	0	0	0	0	0	0	0	0.108256305764	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vetches	8.15124208286	0	0	0	0	0	0	0	1.61898911312	0	0	0	0	0	0	0	1.81929210035	0	0	0	0	0	0	0	1.17757682168	0	0	0	0	0	0	0	2.46937047081	0	0	0	0	0	0	0	0.592767631687	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pulses nec	29.9408964909	0	0	0	0	0	0	0	6.33029476846	0	0	0	0	0	0	0	0.522757200331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1523624331	0	0	0	0	0	0	0	17.5817843397	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Olives	1156.66636265	0	0	0	0	0	0	0	109.490353306	0	0	0	0	0	0	0	51.7829461869	0	0	0	0	0	0	0	17.8991676896	0	0	0	0	0	0	0	378.073789056	0	0	0	0	0	0	0	373.140199851	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Artichokes	55.9939285074	0	0	0	0	0	0	0	7.14175723202	0	0	0	0	0	0	0	25.8948286455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9677041855	0	0	0	0	0	0	0	47.822121454	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Asparagus	20.8083395863	0	0	0	0	0	0	0	496.187955316	0	0	0	0	0	0	0	43.9235067976	0	0	0	0	0	0	0	1.66823383072	0	0	0	0	0	0	0	0.487904659458	0	0	0	0	0	0	0	16.1664457676	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cabbages	828.715454034	0	0	0	0	0	0	0	3353.53706624	0	0	0	0	0	0	0	208.876144063	0	0	0	0	0	0	0	15.4655089248	0	0	0	0	0	0	0	395.234854504	0	0	0	0	0	0	0	1058.2143227	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Carrots	614.22832377	0	0	0	0	0	0	0	1330.40437684	0	0	0	0	0	0	0	315.879913726	0	0	0	0	0	0	0	52.4889167241	0	0	0	0	0	0	0	153.827307673	0	0	0	0	0	0	0	608.82655364	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cauliflower	185.739327416	0	0	0	0	0	0	0	1173.89326747	0	0	0	0	0	0	0	87.0102228028	0	0	0	0	0	0	0	13.9150327762	0	0	0	0	0	0	0	29.7666935121	0	0	0	0	0	0	0	178.158005325	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chillies and peppers, green	228.447441435	0	0	0	0	0	0	0	1408.5498725	0	0	0	0	0	0	0	355.838995284	0	0	0	0	0	0	0	9.77388761997	0	0	0	0	0	0	0	254.12476181	0	0	0	0	0	0	0	322.450708936	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cucumbers and Gherkins	412.277290673	0	0	0	0	0	0	0	3669.13645366	0	0	0	0	0	0	0	188.452440635	0	0	0	0	0	0	0	2.37477992373	0	0	0	0	0	0	0	77.1537410646	0	0	0	0	0	0	0	1074.36025447	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Eggplants	73.1405601672	0	0	0	0	0	0	0	2916.62615967	0	0	0	0	0	0	0	17.999917684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.6625247351	0	0	0	0	0	0	0	717.014352403	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Garlic	57.8106035512	0	0	0	0	0	0	0	1478.17044988	0	0	0	0	0	0	0	55.6996631174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2462174373	0	0	0	0	0	0	0	223.149216762	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Leeks and other Alliac. Veg.	71.7527278531	0	0	0	0	0	0	0	77.7837182323	0	0	0	0	0	0	0	3.77995849222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82767771298	0	0	0	0	0	0	0	19.8945942763	0	0	0	0	0	0	0
